2025-03-23 at 01:54:28 | INFO | Поиск одной записи Purchase по фильтрам: {'user_id': 818969555, 'price': 200, 'product_id': 1, 'paid': False}
2025-03-23 at 01:54:28 | INFO | Запись не найдена по фильтрам: {'user_id': 818969555, 'price': 200, 'product_id': 1, 'paid': False}
2025-03-23 at 01:54:28 | INFO | Добавление записи Purchase с параметрами: {'user_id': 818969555, 'price': 200, 'product_id': 1, 'paid': False}
2025-03-23 at 01:54:28 | INFO | Запись Purchase успешно добавлена.
2025-03-23 at 01:54:28 | INFO | Поиск одной записи Purchase по фильтрам: {'user_id': 818969555, 'price': 200, 'product_id': 1, 'paid': False}
2025-03-23 at 01:54:28 | INFO | Запись найдена по фильтрам: {'user_id': 818969555, 'price': 200, 'product_id': 1, 'paid': False}
2025-03-23 at 01:54:29 | INFO | Поиск Purchase с ID: 5
2025-03-23 at 01:54:29 | INFO | Запись с ID 5 найдена.
2025-03-23 at 01:54:29 | INFO | Обновление записей Purchase по фильтру: {'id': 5} с параметрами: {'user_id': 818969555, 'price': 200, 'product_id': 1, 'paid': True}
2025-03-23 at 01:54:29 | INFO | Обновлено 1 записей.
2025-03-23 at 01:55:47 | ERROR | Бот остановлен!
2025-03-23 at 01:55:50 | INFO | Бот успешно запущен.
2025-03-23 at 01:55:53 | INFO | Поиск одной записи User по фильтрам: {'telegram_id': 818969555}
2025-03-23 at 01:55:53 | INFO | Запись найдена по фильтрам: {'telegram_id': 818969555}
2025-03-23 at 01:55:54 | INFO | Поиск всех записей Category по фильтрам: {}
2025-03-23 at 01:55:54 | INFO | Найдено 1 записей.
2025-03-23 at 01:55:55 | INFO | Поиск всех записей Product по фильтрам: {'category_id': 1}
2025-03-23 at 01:55:55 | INFO | Найдено 1 записей.
2025-03-23 at 01:56:10 | INFO | Поиск Product с ID: 1
2025-03-23 at 01:56:10 | INFO | Запись с ID 1 найдена.
2025-03-23 at 01:56:15 | INFO | Поиск Product с ID: 1
2025-03-23 at 01:56:15 | INFO | Запись с ID 1 найдена.
2025-03-23 at 01:56:15 | INFO | Поиск одной записи Purchase по фильтрам: {'user_id': 818969555, 'price': 200, 'product_id': 1, 'paid': False}
2025-03-23 at 01:56:15 | INFO | Запись не найдена по фильтрам: {'user_id': 818969555, 'price': 200, 'product_id': 1, 'paid': False}
2025-03-23 at 01:56:15 | INFO | Добавление записи Purchase с параметрами: {'user_id': 818969555, 'price': 200, 'product_id': 1, 'paid': False}
2025-03-23 at 01:56:15 | INFO | Запись Purchase успешно добавлена.
2025-03-23 at 01:56:15 | INFO | Поиск одной записи Purchase по фильтрам: {'user_id': 818969555, 'price': 200, 'product_id': 1, 'paid': False}
2025-03-23 at 01:56:15 | INFO | Запись найдена по фильтрам: {'user_id': 818969555, 'price': 200, 'product_id': 1, 'paid': False}
2025-03-23 at 01:56:19 | INFO | Поиск Purchase с ID: 6
2025-03-23 at 01:56:19 | INFO | Запись с ID 6 найдена.
2025-03-23 at 01:56:19 | INFO | Обновление записей Purchase по фильтру: {'id': 6} с параметрами: {'user_id': 818969555, 'price': 200, 'product_id': 1, 'paid': True}
2025-03-23 at 01:56:19 | INFO | Обновлено 1 записей.
2025-03-23 at 02:00:45 | ERROR | Бот остановлен!
2025-03-23 at 02:00:49 | INFO | Бот успешно запущен.
2025-03-23 at 02:00:52 | INFO | Поиск одной записи User по фильтрам: {'telegram_id': 818969555}
2025-03-23 at 02:00:52 | INFO | Запись найдена по фильтрам: {'telegram_id': 818969555}
2025-03-23 at 02:00:54 | INFO | Поиск всех записей Category по фильтрам: {}
2025-03-23 at 02:00:54 | INFO | Найдено 1 записей.
2025-03-23 at 02:00:55 | INFO | Поиск всех записей Product по фильтрам: {'category_id': 1}
2025-03-23 at 02:00:55 | INFO | Найдено 1 записей.
2025-03-23 at 02:01:18 | INFO | Поиск Product с ID: 1
2025-03-23 at 02:01:18 | INFO | Запись с ID 1 найдена.
2025-03-23 at 02:01:23 | INFO | Поиск Product с ID: 1
2025-03-23 at 02:01:23 | INFO | Запись с ID 1 найдена.
2025-03-23 at 02:01:23 | INFO | Поиск одной записи Purchase по фильтрам: {'user_id': 818969555, 'price': 200, 'product_id': 1, 'paid': False}
2025-03-23 at 02:01:23 | INFO | Запись не найдена по фильтрам: {'user_id': 818969555, 'price': 200, 'product_id': 1, 'paid': False}
2025-03-23 at 02:01:23 | INFO | Добавление записи Purchase с параметрами: {'user_id': 818969555, 'price': 200, 'product_id': 1, 'paid': False}
2025-03-23 at 02:01:23 | INFO | Запись Purchase успешно добавлена.
2025-03-23 at 02:01:23 | INFO | Поиск одной записи Purchase по фильтрам: {'user_id': 818969555, 'price': 200, 'product_id': 1, 'paid': False}
2025-03-23 at 02:01:23 | INFO | Запись найдена по фильтрам: {'user_id': 818969555, 'price': 200, 'product_id': 1, 'paid': False}
2025-03-23 at 02:01:29 | INFO | Поиск Purchase с ID: 7
2025-03-23 at 02:01:29 | INFO | Запись с ID 7 найдена.
2025-03-23 at 02:01:29 | INFO | Обновление записей Purchase по фильтру: {'id': 7} с параметрами: {'user_id': 818969555, 'price': 200, 'product_id': 1, 'paid': True}
2025-03-23 at 02:01:29 | INFO | Обновлено 1 записей.
2025-03-23 at 02:03:25 | ERROR | Бот остановлен!
2025-03-23 at 02:03:29 | INFO | Бот успешно запущен.
2025-03-23 at 02:03:33 | INFO | Поиск одной записи User по фильтрам: {'telegram_id': 818969555}
2025-03-23 at 02:03:33 | INFO | Запись найдена по фильтрам: {'telegram_id': 818969555}
2025-03-23 at 02:03:35 | INFO | Поиск всех записей Category по фильтрам: {}
2025-03-23 at 02:03:35 | INFO | Найдено 1 записей.
2025-03-23 at 02:03:36 | INFO | Поиск всех записей Product по фильтрам: {'category_id': 1}
2025-03-23 at 02:03:36 | INFO | Найдено 1 записей.
2025-03-23 at 02:03:57 | INFO | Поиск Product с ID: 1
2025-03-23 at 02:03:57 | INFO | Запись с ID 1 найдена.
2025-03-23 at 02:04:03 | INFO | Поиск Product с ID: 1
2025-03-23 at 02:04:03 | INFO | Запись с ID 1 найдена.
2025-03-23 at 02:04:03 | INFO | Поиск одной записи Purchase по фильтрам: {'user_id': 818969555, 'price': 200, 'product_id': 1, 'paid': False}
2025-03-23 at 02:04:03 | INFO | Запись не найдена по фильтрам: {'user_id': 818969555, 'price': 200, 'product_id': 1, 'paid': False}
2025-03-23 at 02:04:03 | INFO | Добавление записи Purchase с параметрами: {'user_id': 818969555, 'price': 200, 'product_id': 1, 'paid': False}
2025-03-23 at 02:04:03 | INFO | Запись Purchase успешно добавлена.
2025-03-23 at 02:04:03 | INFO | Поиск одной записи Purchase по фильтрам: {'user_id': 818969555, 'price': 200, 'product_id': 1, 'paid': False}
2025-03-23 at 02:04:03 | INFO | Запись найдена по фильтрам: {'user_id': 818969555, 'price': 200, 'product_id': 1, 'paid': False}
2025-03-23 at 02:04:08 | INFO | Поиск Purchase с ID: 8
2025-03-23 at 02:04:08 | INFO | Запись с ID 8 найдена.
2025-03-23 at 02:04:08 | INFO | Обновление записей Purchase по фильтру: {'id': 8} с параметрами: {'user_id': 818969555, 'price': 200, 'product_id': 1, 'paid': True}
2025-03-23 at 02:04:08 | INFO | Обновлено 1 записей.
2025-03-23 at 02:09:34 | ERROR | Бот остановлен!
2025-03-23 at 02:09:38 | INFO | Бот успешно запущен.
2025-03-23 at 02:09:40 | INFO | Поиск одной записи User по фильтрам: {'telegram_id': 818969555}
2025-03-23 at 02:09:40 | INFO | Запись найдена по фильтрам: {'telegram_id': 818969555}
2025-03-23 at 02:09:42 | INFO | Поиск всех записей Category по фильтрам: {}
2025-03-23 at 02:09:42 | INFO | Найдено 1 записей.
2025-03-23 at 02:09:43 | INFO | Поиск всех записей Product по фильтрам: {'category_id': 1}
2025-03-23 at 02:09:43 | INFO | Найдено 1 записей.
2025-03-23 at 02:10:02 | INFO | Поиск Product с ID: 1
2025-03-23 at 02:10:02 | INFO | Запись с ID 1 найдена.
2025-03-23 at 02:10:06 | INFO | Поиск Product с ID: 1
2025-03-23 at 02:10:06 | INFO | Запись с ID 1 найдена.
2025-03-23 at 02:10:06 | INFO | Поиск одной записи Purchase по фильтрам: {'user_id': 818969555, 'price': 200, 'product_id': 1, 'paid': False}
2025-03-23 at 02:10:06 | INFO | Запись не найдена по фильтрам: {'user_id': 818969555, 'price': 200, 'product_id': 1, 'paid': False}
2025-03-23 at 02:10:06 | INFO | Добавление записи Purchase с параметрами: {'user_id': 818969555, 'price': 200, 'product_id': 1, 'paid': False}
2025-03-23 at 02:10:06 | INFO | Запись Purchase успешно добавлена.
2025-03-23 at 02:10:06 | INFO | Поиск одной записи Purchase по фильтрам: {'user_id': 818969555, 'price': 200, 'product_id': 1, 'paid': False}
2025-03-23 at 02:10:06 | INFO | Запись найдена по фильтрам: {'user_id': 818969555, 'price': 200, 'product_id': 1, 'paid': False}
2025-03-23 at 02:10:07 | INFO | Поиск Purchase с ID: 9
2025-03-23 at 02:10:07 | INFO | Запись с ID 9 найдена.
2025-03-23 at 02:10:07 | INFO | Обновление записей Purchase по фильтру: {'id': 9} с параметрами: {'user_id': 818969555, 'price': 200, 'product_id': 1, 'paid': True}
2025-03-23 at 02:10:07 | INFO | Обновлено 1 записей.
2025-03-23 at 02:12:03 | ERROR | Бот остановлен!
2025-03-23 at 02:12:07 | INFO | Бот успешно запущен.
2025-03-23 at 02:12:09 | INFO | Поиск одной записи User по фильтрам: {'telegram_id': 818969555}
2025-03-23 at 02:12:09 | INFO | Запись найдена по фильтрам: {'telegram_id': 818969555}
2025-03-23 at 02:12:11 | INFO | Поиск всех записей Category по фильтрам: {}
2025-03-23 at 02:12:11 | INFO | Найдено 1 записей.
2025-03-23 at 02:12:12 | INFO | Поиск всех записей Product по фильтрам: {'category_id': 1}
2025-03-23 at 02:12:12 | INFO | Найдено 1 записей.
2025-03-23 at 02:12:27 | INFO | Поиск Product с ID: 1
2025-03-23 at 02:12:27 | INFO | Запись с ID 1 найдена.
2025-03-23 at 02:12:32 | INFO | Поиск Product с ID: 1
2025-03-23 at 02:12:32 | INFO | Запись с ID 1 найдена.
2025-03-23 at 02:12:32 | INFO | Поиск одной записи Purchase по фильтрам: {'user_id': 818969555, 'price': 200, 'product_id': 1, 'paid': False}
2025-03-23 at 02:12:32 | INFO | Запись не найдена по фильтрам: {'user_id': 818969555, 'price': 200, 'product_id': 1, 'paid': False}
2025-03-23 at 02:12:32 | INFO | Добавление записи Purchase с параметрами: {'user_id': 818969555, 'price': 200, 'product_id': 1, 'paid': False}
2025-03-23 at 02:12:32 | INFO | Запись Purchase успешно добавлена.
2025-03-23 at 02:12:32 | INFO | Поиск одной записи Purchase по фильтрам: {'user_id': 818969555, 'price': 200, 'product_id': 1, 'paid': False}
2025-03-23 at 02:12:32 | INFO | Запись найдена по фильтрам: {'user_id': 818969555, 'price': 200, 'product_id': 1, 'paid': False}
2025-03-23 at 02:12:33 | INFO | Поиск Purchase с ID: 10
2025-03-23 at 02:12:33 | INFO | Запись с ID 10 найдена.
2025-03-23 at 02:12:33 | INFO | Обновление записей Purchase по фильтру: {'id': 10} с параметрами: {'user_id': 818969555, 'price': 200, 'product_id': 1, 'paid': True}
2025-03-23 at 02:12:33 | INFO | Обновлено 1 записей.
2025-03-23 at 02:13:23 | ERROR | Бот остановлен!
2025-03-23 at 02:13:27 | INFO | Бот успешно запущен.
2025-03-23 at 02:13:29 | INFO | Поиск одной записи User по фильтрам: {'telegram_id': 818969555}
2025-03-23 at 02:13:29 | INFO | Запись найдена по фильтрам: {'telegram_id': 818969555}
2025-03-23 at 02:13:31 | INFO | Поиск всех записей Category по фильтрам: {}
2025-03-23 at 02:13:31 | INFO | Найдено 1 записей.
2025-03-23 at 02:13:32 | INFO | Поиск всех записей Product по фильтрам: {'category_id': 1}
2025-03-23 at 02:13:32 | INFO | Найдено 1 записей.
2025-03-23 at 02:13:41 | INFO | Поиск Product с ID: 1
2025-03-23 at 02:13:41 | INFO | Запись с ID 1 найдена.
2025-03-23 at 02:13:45 | INFO | Поиск Product с ID: 1
2025-03-23 at 02:13:45 | INFO | Запись с ID 1 найдена.
2025-03-23 at 02:13:45 | INFO | Поиск одной записи Purchase по фильтрам: {'user_id': 818969555, 'price': 200, 'product_id': 1, 'paid': False}
